star_name,ra,dec,ra_J2016,dec_J2016,tic_id,gaia_dr2_id,gaia_dr3_id,hip_name,tm_name,tyc_name,wds_designation,simbad_name,source_list_fl,sy_pmra,sy_pmraerr,sy_pmdec,sy_pmdecerr,sy_pmsrc,sy_pm_reflink,sy_ujmag,sy_ujmagerr,sy_ujmagsrc,sy_ujmag_reflink,sy_bmag,sy_bmagerr,sy_bmagsrc,sy_bmag_reflink,sy_vmag,sy_vmagerr,sy_vmagsrc,sy_vmag_reflink,sy_rcmag,sy_rcmagerr,sy_rcmagsrc,sy_rcmag_reflink,sy_icmag,sy_icmagerr,sy_icmagsrc,sy_icmag_reflink,sy_jmag,sy_jmagerr,sy_jmagsrc,sy_jmag_reflink,sy_hmag,sy_hmagerr,sy_hmagsrc,sy_hmag_reflink,sy_kmag,sy_kmagmerr,sy_kmagsrc,sy_kmag_reflink,sy_tmag,sy_tmagerr,sy_gaiamag,sy_gaiamagerr,sy_gaiamagsrc,sy_gaiamag_reflink,sy_bpmag,sy_bpmagerr,sy_rpmag,sy_rpmagerr,sy_plx,sy_plxerr,sy_plxsrc,sy_plx_reflink,sy_dist,sy_disterr,sy_distsrc,sy_dist_reflink,ambiguous_dist_fl,st_spectype,st_spectype_reflink,dwarf_fl,st_teff,st_tefferr,st_teffsrc,st_teff_reflink,st_logg,st_loggerr,st_loggsrc,st_logg_reflink,st_loggspec,st_loggspecerr,st_loggspecsrc,st_loggspec_reflink,st_met,st_meterr,st_metsrc,st_met_reflink,st_lum,st_lumerr,st_lumsrc,st_lum_reflink,st_rad,st_raderr,st_radsrc,st_rad_reflink,st_mass,st_masserr,st_masssrc,st_mass_reflink,uncertain_M_flag,st_age,st_ageerr,st_agesrc,st_age_reflink,contaminant_fl,brightest_sep,brightest_Gmag,brightest_id,nearest_sep,nearest_Gmag,nearest_id,known_binary_fl,gaia_binary_fl,wds_comp,wds_sep,wds_deltamag,GCNS_companion,GCNS_sep,GCNS_mag_diff,sy_planets_flag,hostname,Name,Teff,logg,S,logRhk,Vbr,Vsini,Vmac,Vrad,SNR,Simbad,RAJ2000,DEJ2000
TIC 229684206,262.5256,54.659,262.5253306533654,54.65960960698583,229684206.0,,1.420904889530024e+18,,2MASS J17300615+5439318,,,LSPM J1730+5439,tic_near,-30.78,2.0,147.84,2.0,TIC tic7,2019AJ....158..138S,,,,,14.3,,Simbad 2003AJ....125..984M,2003AJ....125..984M,13.051,0.058,TIC cdwrf,2019AJ....158..138S,12.745,0.07,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,,,,,9.044,0.025,TIC,2019AJ....158..138S,8.358,0.024,TIC,2019AJ....158..138S,8.121,0.02,TIC,2019AJ....158..138S,10.474,0.04,11.867490768432615,0.0028267149157738,gaia_dr3,2023A&A...674A...1G,13.34503173828125,0.0029555528783481,10.668734550476074,0.0038508094963554,33.6063,0.21,Simbad 2020yCat.1350....0G,2020yCat.1350....0G,29.756,0.1859,Simbad 2020yCat.1350....0G,2020yCat.1350....0G,0,M3.5V,2015A&A...577A.128A,1,3584.0,,Simbad 2020AJ....160..120J,2020AJ....160..120J,4.871384888067669,,calculated_from_M_and_R,Calculated Value,,,,,0.046,,Simbad 2020AJ....160..120J,2020AJ....160..120J,-1.5795388780391757,,calc_from_gaia,Calculated Value,0.4208692575827991,,calc_from_L_and_Teff,Calculated Value,0.4804095902094502,0.0107685002127715,Mann2019,Calculated Value,0,,,,,,,,,,,,0,0,,,,,,,0,,HD 208313,5016,4.51,0.27,-4.8,2.3,1.2,1.8,-13.3,329,Simbad,21 54 45.0,+32 19 43
TIC 166672531,209.6874,31.6717,,,166672531.0,1.4574879477846162e+18,,,2MASS J13584500+3140179,,,LP  324-42,tic_near,-204.4,2.0,100.41,2.0,TIC tic7,2019AJ....158..138S,,,,,16.18,0.06,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,14.62,0.01,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,14.31,0.18,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,,,,,10.254,0.023,TIC,2019AJ....158..138S,9.696,0.023,TIC,2019AJ....158..138S,9.405,0.023,TIC,2019AJ....158..138S,11.772,0.061,,,,,,,,,35.0,1.0,Simbad 2014ApJ...784..156D,2014ApJ...784..156D,25.1,,Simbad 2007AJ....133.2825R,2007AJ....133.2825R,0,M4.0,2007AJ....133.2825R,1,3367.429767968896,,Pecaut_and_Mamajek_2013,Calculated Value,5.196055141709952,,calculated_from_M_and_R,Calculated Value,,,,,,,,,-2.3166916894240823,,Pecaut_and_Mamajek_2013,Calculated Value,0.2040373651851031,,calc_from_L_and_Teff,Calculated Value,0.2384552714987655,0.0052087684684583,Mann2019,Calculated Value,0,,,,,,3.765558,13.479299,1.4574879477846162e+18,3.765558,13.479299,1.4574879477846162e+18,0,0,,,,,,,0,,HD 101472,6197,4.42,0.31,-4.44,7.1,3.3,6.2,3.8,240,Simbad,11 40 36.6,-08 24 20
TIC 371834383,194.5902,40.5564,,,371834383.0,1.5269859131127685e+18,,63303.0,2MASS J12582165+4033230,3021-01823-3,WDS J12584+4033AB,G 123-77,tic_near,225.52,2.0,-137.62,2.0,TIC tic7,2019AJ....158..138S,,,,,13.221,0.067,TIC apassdr9,2019AJ....158..138S,11.852,0.063,TIC cdwrf,2019AJ....158..138S,11.419,0.02,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,,,,,8.699,0.02,TIC,2019AJ....158..138S,8.109,0.033,TIC,2019AJ....158..138S,7.938,0.021,TIC,2019AJ....158..138S,9.993,0.04,,,,,,,,,24.5862,0.6555,Simbad 2020yCat.1350....0G,2020yCat.1350....0G,40.6732,1.0844,Simbad 2020yCat.1350....0G,2020yCat.1350....0G,0,M1.5V,2013AJ....145..102L,1,3747.0,,Simbad 2014MNRAS.443.2561G,2014MNRAS.443.2561G,4.557800415345893,,calculated_from_M_and_R,Calculated Value,,,,,-0.29,,Simbad 2014MNRAS.443.2561G,2014MNRAS.443.2561G,-1.0828531734101985,0.1844761590070131,update McDonald2017,2017MNRAS.471..770M,0.6821166837041679,,calc_from_L_and_Teff,Calculated Value,0.6129854017875389,0.0151670043138224,Mann2019,Calculated Value,0,,,,,,4.344448,11.213887,1.526985908816139e+18,4.344448,11.213887,1.526985908816139e+18,1,0,AB,0.2,1.4499999999999993,,,,0,,HD 192263,4955,4.51,0.5,-4.52,2.8,2.1,1.8,-10.7,272,Simbad,20 13 59.8,-00 52 01
TIC 332299777,205.3652,48.9127,,,332299777.0,,1.5582806253796485e+18,,2MASS J13412765+4854458,,,StM 186,tic_near,106.0,8.0,-164.0,8.0,TIC tic7,2019AJ....158..138S,,,,,14.63,0.08,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,12.98,0.05,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,12.62,0.04,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,,,,,9.002,0.027,TIC,2019AJ....158..138S,8.455,0.023,TIC,2019AJ....158..138S,8.185,0.024,TIC,2019AJ....158..138S,10.512,0.043,,,,,,,,,,,,,34.0919,,TIC,2019AJ....158..138S,0,M3.5V,2015A&A...577A.128A,1,3260.0,,Simbad 2013AJ....145..102L,2013AJ....145..102L,4.797216479196915,,calculated_from_M_and_R,Calculated Value,,,,,,,,,-1.6377060620357689,,update_TIC,Calculated Value,0.4757342440380161,,calc_from_L_and_Teff,Calculated Value,0.5174610665042854,0.0118696507169995,Mann2019,Calculated Value,0,,,,,,,,,,,,0,0,,,,,,,0,,HD 35112,4894,4.46,0.23,-4.96,2.9,2.2,1.7,35.2,221,Simbad,05 22 37.5,+02 36 11
TIC 311002348,206.1179,51.6857,,,311002348.0,,1.559243419606847e+18,,2MASS J13442828+5141086,,WDS J13446+5142AB,Ross  492,tic_near,-756.0,8.0,-1.0,8.0,TIC tic7,2019AJ....158..138S,,,,,14.14,0.07,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,12.52,0.05,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,12.15,0.03,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,,,,,8.989,0.02,TIC,2019AJ....158..138S,8.482,0.032,TIC,2019AJ....158..138S,8.246,0.021,TIC,2019AJ....158..138S,10.343,0.049,,,,,,,,,41.1,6.3,Simbad 1995GCTP..C......0V,1995GCTP..C......0V,24.330900243309003,3.72955405189408,Simbad plx 1995GCTP..C......0V,1995GCTP..C......0V,0,M2.5V,2013AJ....145..102L,1,3633.0,,Simbad 2020AJ....160..120J,2020AJ....160..120J,4.594517225695235,,calculated_from_M_and_R,Calculated Value,,,,,-0.694,,Simbad 2020AJ....160..120J,2020AJ....160..120J,-1.3697518658253918,,Pecaut_and_Mamajek_2013,Calculated Value,0.5214899175266414,,calc_from_L_and_Teff,Calculated Value,0.3898894024265471,0.0087733976908627,Mann2019,Calculated Value,0,,,,,,,,,,,,1,0,AB,1.1,0.5,,,,0,,HD 92945,5105,4.47,0.63,-4.33,6.0,5.4,1.9,23.7,259,Simbad,10 43 28.3,-29 03 51
TIC 202467073,228.6948,64.5623,,,202467073.0,,1.6441164401413212e+18,,2MASS J15144680+6433439,,WDS J15148+6434AB,G 224-57,tic_near,-402.81,2.0,379.85,2.0,TIC tic7,2019AJ....158..138S,,,,,15.686,0.06,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,14.063,0.05,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,13.646,0.13,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,11.2,,Simbad 2004AJ....128..463R,2004AJ....128..463R,9.785,0.02,TIC,2019AJ....158..138S,9.237,0.017,TIC,2019AJ....158..138S,8.965,0.016,TIC,2019AJ....158..138S,11.372,0.084,,,,,,,,,57.2,0.9,Simbad 2014ApJ...784..156D,2014ApJ...784..156D,17.482517482517483,0.2750745757738765,Simbad plx 2014ApJ...784..156D,2014ApJ...784..156D,1,M3.5V,2015A&A...577A.128A,1,3252.7589968235634,,Pecaut_and_Mamajek_2013,Calculated Value,5.015704207129173,,calculated_from_M_and_R,Calculated Value,,,,,,,,,-2.268273447855737,,Pecaut_and_Mamajek_2013,Calculated Value,0.231212946048655,,calc_from_L_and_Teff,Calculated Value,0.2021440090314838,0.0043759742087659,Mann2019,Calculated Value,0,,,,,,,,,,,,1,0,AB,0.4,1.0999999999999996,,,,0,,HD 37008,4979,4.53,0.18,-4.98,2.1,0.5,1.8,-45.9,320,Simbad,05 38 11.9,+51 26 45
TIC 148910748,185.8884,67.1884,,,148910748.0,,,60444.0,2MASS J12233316+6711184,4161-00175-3,WDS J12236+6711AB,G 237-64,tic_near,236.0,8.0,-107.0,8.0,TIC tic7,2019AJ....158..138S,,,,,12.803,0.095,TIC apassdr9,2019AJ....158..138S,11.165,0.055,TIC cdwrf,2019AJ....158..138S,10.819,0.02,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,,,,,7.598,0.02,TIC,2019AJ....158..138S,7.086,0.024,TIC,2019AJ....158..138S,6.807,0.015,TIC,2019AJ....158..138S,9.032,0.017,,,,,,,,,77.01,5.72,TIC hip,2019AJ....158..138S,12.98532658096351,0.9644990006896672,TIC plx hip,2019AJ....158..138S,0,M2.5V,2013AJ....145..102L,1,3482.0,,Simbad 2014MNRAS.443.2561G,2014MNRAS.443.2561G,4.50381375345483,,calculated_from_M_and_R,Calculated Value,,,,,,,,,-1.3396577741799998,,Pecaut_and_Mamajek_2013,Calculated Value,0.5877142543806383,,calc_from_L_and_Teff,Calculated Value,0.4018635112457066,0.0090490453741174,Mann2019,Calculated Value,0,,,,,,4.113516,10.822543,1.680921595450031e+18,4.113516,10.822543,1.680921595450031e+18,1,0,AB,0.6,0.2599999999999998,,,,0,,HD 202575,4729,4.5,0.8,-4.42,3.8,3.3,1.6,-17.6,285,Simbad,21 16 32.5,+09 23 38
TIC 288495727,321.0804,8.5018,,,288495727.0,1.7403182057185715e+18,,,2MASS J21241927+0830064,,,G  93-6,tic_near,-193.25,2.0,-185.1,2.0,TIC tic7,2019AJ....158..138S,,,,,14.4,,Simbad 2003AJ....125..984M,2003AJ....125..984M,13.731,0.027,TIC cdwrf,2019AJ....158..138S,13.275,0.07,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,,,,,9.667,0.024,TIC,2019AJ....158..138S,9.083,0.024,TIC,2019AJ....158..138S,8.814,0.024,TIC,2019AJ....158..138S,11.168,0.133,,,,,,,,,25.9,1.9,Simbad 2014ApJ...784..156D,2014ApJ...784..156D,38.610038610038615,2.832396654790477,Simbad plx 2014ApJ...784..156D,2014ApJ...784..156D,0,M3.5,,1,5694.913789010477,,Pecaut_and_Mamajek_2013,Calculated Value,6.443452692611631,,calculated_from_M_and_R,Calculated Value,,,,,,,,,-2.365983907275046,,Pecaut_and_Mamajek_2013,Calculated Value,0.0674041107009306,,calc_from_L_and_Teff,Calculated Value,0.46,0.033,TIC,2019AJ....158..138S,0,,,,,,4.352627,12.926579,1.740318210014704e+18,4.352627,12.926579,1.740318210014704e+18,0,0,,,,,,,0,,HD 129814,5853,4.38,0.17,-4.93,3.9,0.3,3.8,7.6,252,Simbad,14 44 11.7,+18 27 44
TIC 60402214,319.7754,12.7298,,,60402214.0,,,,2MASS J21190608+1243472,,WDS J21191+1244A,PM J21191+1243,tic_near,99.0,8.0,26.0,8.0,TIC tic7,2019AJ....158..138S,,,,,13.96,0.01,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,12.544,0.042,Simbad 2006A&A...448.1235D,2006A&A...448.1235D,12.09,0.04,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,,,,,9.081,0.024,TIC,2019AJ....158..138S,8.452,0.016,TIC,2019AJ....158..138S,8.218,0.016,TIC,2019AJ....158..138S,10.362,0.049,,,,,,,,,,,,,47.3178,,TIC,2019AJ....158..138S,0,,,1,3884.8643565942207,,Pecaut_and_Mamajek_2013,Calculated Value,5.016563536299016,,calculated_from_M_and_R,Calculated Value,,,,,,,,,-1.47391930819797,,update_TIC,Calculated Value,0.4045211856417708,,calc_from_L_and_Teff,Calculated Value,0.6199811023275671,0.0151896188403448,Mann2019,Calculated Value,0,,,,,,1.700162,12.205923,1.746744576305436e+18,1.541152,12.229326,1.7467445806016717e+18,1,0,A,34.9,0.6799999999999997,,,,0,,HD 10008,5291,4.53,0.43,-4.44,3.1,2.1,2.2,11.2,251,Simbad,01 37 35.5,-06 45 38
TIC 303032027,330.4544,16.4675,,,303032027.0,1.7756518408069253e+18,,108752.0,2MASS J22014901+1628027,1680-00561-1,WDS J22018+1628AB,Ross  265,tic_near,397.46,2.0,145.24,2.0,TIC tic7,2019AJ....158..138S,13.378,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,12.175,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,10.653,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,9.61,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,8.334,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,7.009,0.026,TIC,2019AJ....158..138S,6.416,0.026,TIC,2019AJ....158..138S,6.18,0.021,TIC,2019AJ....158..138S,8.433,0.022,,,,,,,,,61.79,2.23,Simbad 2007A&A...474..653V,2007A&A...474..653V,16.18,0.58,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,0,M2.5V,2013AJ....145..102L,1,3589.0,,Simbad 2014MNRAS.443.2561G,2014MNRAS.443.2561G,4.603309074133438,,calculated_from_M_and_R,Calculated Value,,,,,,,,,-1.2293626933308457,0.0564331390597205,update McDonald2017,2017MNRAS.471..770M,0.6280936193157582,,calc_from_L_and_Teff,Calculated Value,0.5771520065090062,0.014431733906228,Mann2019,Calculated Value,0,,,,,,6.624758,9.970837,1.7756518408069253e+18,6.624758,9.970837,1.7756518408069253e+18,1,0,AB,0.4,0.2999999999999989,,,,0,,HD 130307,4984,4.56,0.31,-4.71,2.5,1.6,1.8,13.0,271,Simbad,14 47 16.1,+02 42 12
TIC 248024345,324.9766,27.6121,,,248024345.0,1.800750014778522e+18,,106972.0,2MASS J21395433+2736439,,WDS J21399+2737AB,G 188-14,tic_near,280.77,3.41,-230.38,2.78,TIC tic7,2019AJ....158..138S,,,,,12.8,,Simbad 2003AJ....125..984M,2003AJ....125..984M,11.617,0.02,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,11.148,0.03,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,,,,,8.211,0.021,TIC,2019AJ....158..138S,7.615,0.024,TIC,2019AJ....158..138S,7.376,0.024,TIC,2019AJ....158..138S,9.521,0.04,,,,,,,,,42.8021,0.5033,Simbad 2020yCat.1350....0G,2020yCat.1350....0G,23.3633,0.2747,Simbad 2020yCat.1350....0G,2020yCat.1350....0G,0,M2.0V,2013AJ....145..102L,1,3636.0,,Simbad 2014MNRAS.443.2561G,2014MNRAS.443.2561G,5.043294949656698,,calculated_from_M_and_R,Calculated Value,,,,,0.02,,Simbad 2014MNRAS.443.2561G,2014MNRAS.443.2561G,-1.6957036911056826,,Pecaut_and_Mamajek_2013,Calculated Value,0.357728095316475,,calc_from_L_and_Teff,Calculated Value,0.5156243551225773,0.0118024743469787,Mann2019,Calculated Value,0,,,,,,5.622279,10.749838,1.8007500147797453e+18,5.622279,10.749838,1.8007500147797453e+18,1,0,AB,0.2,1.2700000000000014,,,,0,,HD 161897,5572,4.5,0.21,-4.81,3.4,1.7,2.8,-14.7,259,Simbad,17 41 06.7,+72 25 13
TIC 331684556,311.09132269209,19.75261298066,,,331684556.0,,,102357.0,2MASS J20442195+1945006,1642-02848-1,WDS J20444+1945AB,HD 352860,tic_near,30.58,2.0,-569.25,2.0,TIC sblink,2019AJ....158..138S,12.971,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,11.76,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,10.304,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,9.386,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,8.432,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,7.359,0.02,TIC,2019AJ....158..138S,6.755,0.021,TIC,2019AJ....158..138S,6.553,0.016,TIC,2019AJ....158..138S,8.59,0.014,,,,,,,,,50.18,1.99,TIC hip,2019AJ....158..138S,22.9205,0.7903,TIC hip,2019AJ....158..138S,0,K6V,1986AJ.....92..139S,1,3891.0,,Simbad 2014MNRAS.443.2561G,2014MNRAS.443.2561G,4.749462418436413,,calculated_from_M_and_R,Calculated Value,,,,,-0.1,,Simbad 2014MNRAS.443.2561G,2014MNRAS.443.2561G,-1.195064080603017,0.0588008034500305,update McDonald2017,2017MNRAS.471..770M,0.5559018801996004,,calc_from_L_and_Teff,Calculated Value,0.6329815871872527,0.0152188379708506,Mann2019,Calculated Value,0,,,,,,8.991074,16.419752,1.8140708386687084e+18,4.779224,17.933187,1.8142585115556178e+18,1,0,AB,0.2,1.3100000000000005,,,,0,,HD 220339,4953,4.56,0.23,-4.86,2.4,1.4,1.8,33.2,298,Simbad,23 23 04.9,-10 45 51
TIC 224622900,312.2185,19.718,,,224622900.0,,1.8143952289605238e+18,,2MASS J20485245+1943049,,WDS J20488+1943AB,G 144-39,tic_near,-160.68,2.0,-201.54,2.0,TIC tic7,2019AJ....158..138S,,,,,14.8,,Simbad 2003AJ....125..984M,2003AJ....125..984M,13.411,0.035,TIC cdwrf,2019AJ....158..138S,13.029,0.09,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,,,,,9.236,0.025,TIC,2019AJ....158..138S,8.608,0.02,TIC,2019AJ....158..138S,8.368,0.016,TIC,2019AJ....158..138S,10.694,0.062,,,,,,,,,29.8,1.8,Simbad 2002AJ....123.2806R,2002AJ....123.2806R,33.557046979865774,2.026935723616053,Simbad plx 2002AJ....123.2806R,2002AJ....123.2806R,0,M3.39,2015ApJS..220...16T,1,3380.0,,Simbad 2015ApJS..220...16T,2015ApJS..220...16T,5.149253409900437,,calculated_from_M_and_R,Calculated Value,,,,,0.43,,Simbad 2015ApJS..220...16T,2015ApJS..220...16T,-1.9571681153571407,,Pecaut_and_Mamajek_2013,Calculated Value,0.3063622049794527,,calc_from_L_and_Teff,Calculated Value,0.482676501015539,0.0108237800764168,Mann2019,Calculated Value,0,,,,,,,,,,,,1,0,AB,0.2,1.59,,,,0,,HD 76218,5332,4.5,0.41,-4.43,5.3,4.7,2.2,-12.9,265,Simbad,08 55 55.7,+36 11 46
TIC 258473872,315.3535,20.7273,,,258473872.0,,1.8376885202312576e+18,,2MASS J21012481+2043377,,WDS J21014+2043AB,G 144-50,tic_near,-385.63,2.0,-405.68,2.0,TIC tic7,2019AJ....158..138S,,,,,15.91,0.01,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,15.03,0.2,TIC cdwrf,2019AJ....158..138S,13.771,0.08,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,,,,,9.941,0.021,TIC,2019AJ....158..138S,9.349,0.027,TIC,2019AJ....158..138S,9.144,0.023,TIC,2019AJ....158..138S,11.469,0.048,,,,,,,,,44.1,1.2,Simbad 2014ApJ...784..156D,2014ApJ...784..156D,22.675736961451246,0.6170268560939114,Simbad plx 2014ApJ...784..156D,2014ApJ...784..156D,0,M3.5V,1995AJ....110.1838R,1,3323.0,,Simbad 2015ApJS..220...16T,2015ApJS..220...16T,6.150919819389326,,calculated_from_M_and_R,Calculated Value,,,,,-0.15,,Simbad 2015ApJS..220...16T,2015ApJS..220...16T,-3.286238142752952,,Pecaut_and_Mamajek_2013,Calculated Value,0.0686235041604692,,calc_from_L_and_Teff,Calculated Value,0.2431072853992931,0.0053178363608416,Mann2019,Calculated Value,0,,,,,,,,,,,,1,0,AB,0.4,1.8000000000000007,,,,0,,HD 73226,5855,4.28,0.15,-5.04,4.3,1.7,3.9,23.0,360,Simbad,08 38 08.5,+26 02 56
TIC 298492201,317.7282,29.4231,,,298492201.0,1.851511644839898e+18,,104565.0,2MASS J21105475+2925231,2185-01777-1,WDS J21109+2925AB,Ross  824,tic_near,-241.24,2.0,-282.99,2.0,TIC tic7,2019AJ....158..138S,,,,,12.46,0.07,TIC apassdr9,2019AJ....158..138S,11.066,0.035,TIC cdwrf,2019AJ....158..138S,10.584,0.01,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,,,,,7.799,0.027,TIC,2019AJ....158..138S,7.127,0.036,TIC,2019AJ....158..138S,6.942,0.018,TIC,2019AJ....158..138S,9.088,0.013,,,,,,,,,31.55,2.57,TIC hip,2019AJ....158..138S,31.695721077654515,2.581870148005455,TIC plx hip,2019AJ....158..138S,0,M1.5V,2013AJ....145..102L,1,3793.0,,Simbad 2014MNRAS.443.2561G,2014MNRAS.443.2561G,4.7988695394188605,,calculated_from_M_and_R,Calculated Value,,,,,0.07,,Simbad 2014MNRAS.443.2561G,2014MNRAS.443.2561G,-1.2592146754341915,0.1689447928854384,update_TIC,Calculated Value,0.5433499378494294,,calc_from_L_and_Teff,Calculated Value,0.6775809002776115,0.0165443252704307,Mann2019,Calculated Value,0,,,,,,6.034091,10.422618,1.851511649139822e+18,3.00134,20.681282,1.8515116491346724e+18,1,0,AB,0.2,0.4399999999999995,,,,0,,HD 28237,6140,4.43,0.31,-4.44,11.5,9.0,5.7,38.9,161,Simbad,04 27 46.1,+11 44 11
TIC 166855070,318.4366,36.581,,,166855070.0,,,,2MASS J21134479+3634517,,,PM J21137+3634,tic_near,-27.0,8.0,-81.0,8.0,TIC tic7,2019AJ....158..138S,,,,,15.753,0.0,TIC apassdr9,2019AJ....158..138S,13.95,0.2,TIC cdwrf,2019AJ....158..138S,13.38,0.1,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,,,,,9.657,0.022,TIC,2019AJ....158..138S,9.047,0.018,TIC,2019AJ....158..138S,8.767,0.016,TIC,2019AJ....158..138S,11.084,0.04,,,,,,,,,50.6,5.8,Simbad 2018AJ....155..176F,2018AJ....155..176F,19.76284584980237,2.2653064412816946,Simbad plx 2018AJ....155..176F,2018AJ....155..176F,0,M3.74,2015ApJS..220...16T,1,3344.0,,Simbad 2015ApJS..220...16T,2015ApJS..220...16T,5.654604435423256,,calculated_from_M_and_R,Calculated Value,,,,,0.07,,Simbad 2015ApJS..220...16T,2015ApJS..220...16T,-2.7627424058199512,,update_TIC,Calculated Value,0.1238080559773992,,calc_from_L_and_Teff,Calculated Value,0.2523681923110817,0.0055356958380853,Mann2019,Calculated Value,0,,,,,,1.337843,13.143676,1.8685764819129825e+18,1.337843,13.143676,1.8685764819129825e+18,0,0,,,,,,,0,,HD 98553,5898,4.49,0.2,-4.79,3.8,0.1,4.1,-37.6,242,Simbad,11 20 11.6,-19 34 40
TIC 418998977,345.09464,41.126343,,,418998977.0,,,,2MASS J23002271+4107348,,WDS J23004+4107B,HAT 205-00792,tic_near,-33.1,1.2,-132.3,1.6,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,,,,,,,,,10.851,,Simbad 2011AJ....141..166H,2011AJ....141..166H,10.687,0.45,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,,,,,8.477,0.035,TIC,2019AJ....158..138S,7.776,0.059,TIC,2019AJ....158..138S,7.646,0.026,TIC,2019AJ....158..138S,9.582,0.167,,,,,,,,,,,,,37.8392,,TIC,2019AJ....158..138S,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,1.921959,11.205064,1.930969884139574e+18,1.921959,11.205064,1.930969884139574e+18,1,0,B,14.7,-1.7200000000000006,,,,0,,HD 105,6033,4.53,0.38,-4.35,17.8,14.6,4.9,10.2,247,Simbad,00 05 52.5,-41 45 11
TIC 471012706,324.1602,39.4558,,,471012706.0,1.9539523915816184e+18,,106694.0,2MASS J21363852+3927206,3187-00354-1,WDS J21366+3928AB,L 1578-44,tic_near,-107.03,2.0,-187.99,2.0,TIC tic7,2019AJ....158..138S,,,,,11.553,0.028,TIC apassdr9,2019AJ....158..138S,10.18,0.02,Simbad 2012A&A...548A..79A,2012A&A...548A..79A,,,,,,,,,7.111,0.023,TIC,2019AJ....158..138S,6.496,0.049,TIC,2019AJ....158..138S,6.302,0.021,TIC,2019AJ....158..138S,8.349,0.014,,,,,,,,,48.2934,0.1828,Simbad 2018yCat.1345....0G,2018yCat.1345....0G,20.7068,0.0783,Simbad 2018yCat.1345....0G,2018yCat.1345....0G,0,M0V,1956AJ.....61..201V,1,3793.0,125.0,McDonald2017,2017MNRAS.471..770M,4.614839567997226,0.0942262600639112,calculated_from_M_and_R,Calculated Value,3.843,,McDonald2017,2017MNRAS.471..770M,,,,,-1.1017973775094176,0.0741163841301222,update_TIC,Calculated Value,0.6513107865050071,0.0702250550583173,calc_from_L_and_Teff,Calculated Value,0.6373066968027473,0.015239470904234,Mann2019,Calculated Value,0,,,,,,3.457631,9.651061,1.9539523915816184e+18,3.457631,9.651061,1.9539523915816184e+18,1,0,AB,1.0,1.7599999999999998,,,,0,,HD 97658,5120,4.57,0.18,-4.97,1.4,0.1,1.9,-2.7,268,Simbad,11 14 33.2,+25 42 37
